"","pitcher","player_name","Season","Pitches","Whiff","xWhiff","In_Whiff","OOZ.Pitches","OOZ.Swing","OOZ.xSwing","OOZ","IZ.Pitches","IZ.Swing","IZ.xSwing","IZ","Score"
"1475",543726,"Robbie Ross Jr.",2016,966,0.10663,0.0944,0.00756344614576412,410,0.25854,0.23121,0.0186083154070933,491,0.62322,0.64092,-0.0152130342155192,0.0413847957683766
"1476",543726,"Robbie Ross Jr.",2017,163,0.13497,0.07648,0.0196091159664982,80,0.2125,0.20661,0.00012534062538653,74,0.71622,0.6346,0.0159931113265975,0.00374134526528724
"1477",543734,"Chris Rusin",2015,2136,0.08427,0.09453,-0.0119832805819269,835,0.29581,0.27565,-0.000825228259480166,1039,0.65255,0.64045,0.0036236958516148,-0.0164322046930219
"1478",543734,"Chris Rusin",2016,1263,0.09422,0.08718,0.00532954016856811,445,0.25843,0.23461,0.0188206726290141,601,0.67221,0.64485,0.0139472338262034,0.0102029789713789
"1479",543734,"Chris Rusin",2017,1200,0.1275,0.09775,0.0275738459428917,398,0.26382,0.27209,0.00871580319362951,639,0.68388,0.64125,0.0287605766405529,0.00752907249596825
"1480",543734,"Chris Rusin",2018,873,0.09393,0.08443,0.0061438206885977,318,0.2673,0.25437,0.0293837560159713,418,0.69139,0.64015,0.0371035465600864,-0.0015759698555174
"1481",543746,"Rob Scahill",2015,535,0.09346,0.09566,-0.00348434660841566,177,0.29944,0.25087,0.0174058271815527,244,0.62295,0.63816,-0.0181930979634452,0.0321145785365822
"1482",543746,"Rob Scahill",2016,528,0.10795,0.08171,0.013801728582382,179,0.39106,0.24279,0.0858716636979687,246,0.71138,0.64006,0.0329307426465116,0.0667426496338391
"1483",543746,"Rob Scahill",2017,361,0.0831,0.08778,-0.00160859702400479,84,0.29762,0.25316,0.0263538614459825,181,0.72376,0.64146,0.040810429857931,-0.0160651654359533
"1484",543766,"Bryan Shaw",2015,1044,0.10824,0.09304,0.0171752545983243,318,0.22327,0.28172,-0.0507988514171914,564,0.68972,0.65835,0.0200335944557489,-0.0536571912746161
"1485",543766,"Bryan Shaw",2016,1158,0.11831,0.0949,0.0216367345621772,376,0.21543,0.28199,-0.0590504170036147,568,0.6919,0.65849,0.0224334811459506,-0.0598471635873881
"1486",543766,"Bryan Shaw",2017,1205,0.12033,0.09103,0.0244224948378629,300,0.3,0.34403,-0.0281311266769495,620,0.72742,0.65188,0.0440534919842252,-0.0477621238233118
"1487",543766,"Bryan Shaw",2018,1015,0.11823,0.08785,0.023277697619986,257,0.28794,0.27236,0.0189741694334772,469,0.71429,0.649,0.0442322024125641,-0.00198033535910088
"1488",543766,"Bryan Shaw",2019,1188,0.10522,0.09502,0.00711479965548821,310,0.23548,0.28105,-0.0106747961874271,547,0.71664,0.65855,0.0317511226156814,-0.0353111191476203
"1489",543779,"Kevin Siegrist",2015,1282,0.09984,0.08963,0.0089402373799633,550,0.2,0.26822,-0.0723700741994984,635,0.65669,0.68959,-0.0343296886646495,-0.0291001481548855
"1490",543779,"Kevin Siegrist",2016,1050,0.10381,0.09796,0.00638121412261705,453,0.20751,0.2631,-0.0549072177953839,524,0.63931,0.69934,-0.0477175356745635,-0.000808467998203282
"1491",543779,"Kevin Siegrist",2017,679,0.10898,0.10806,-0.00117846534853421,285,0.16491,0.29544,-0.0786552566029205,339,0.63717,0.68635,-0.0445042127809202,-0.0353295091705344
"1492",543859,"Michael Tonkin",2015,362,0.0663,0.09439,-0.0198035344652257,110,0.31818,0.25685,0.0228769361668841,184,0.64674,0.67061,-0.016845464845726,0.0199188665473844
"1493",543859,"Michael Tonkin",2016,1274,0.11224,0.09913,0.0122008876509375,388,0.30928,0.27694,0.014247725300098,651,0.63902,0.6829,-0.0353165838645735,0.061765196815609
"1494",543859,"Michael Tonkin",2017,397,0.11587,0.10023,0.00673392695045354,115,0.25217,0.27639,-0.00609784753300485,199,0.72864,0.66954,0.0248681302728408,-0.0242320508553921
"1495",543867,"Nik Turley",2017,290,0.06897,0.09009,-0.0121929523256321,148,0.2027,0.23318,-0.0113386664083359,129,0.72093,0.64405,0.031158497473383,-0.054690116207351
"1496",543881,"Pedro Villarreal",2015,786,0.0827,0.10369,-0.0189189843610193,241,0.29461,0.27385,0.00587609476001527,380,0.68947,0.6163,0.0397418077353859,-0.0527846973363899
"1497",543883,"Nick Vincent",2015,416,0.09375,0.09525,-0.00496305868709,167,0.30539,0.24401,0.0292453690849807,193,0.75648,0.64346,0.0459344419484193,-0.0216521315505286
"1498",543883,"Nick Vincent",2016,935,0.13155,0.10955,0.0181697123770729,270,0.34444,0.2975,0.0273034176499296,476,0.7416,0.62897,0.0801924191017074,-0.0347192890747049
"1499",543883,"Nick Vincent",2017,945,0.1037,0.09401,0.0131172272315454,306,0.4085,0.37259,0.0377556834250884,491,0.73523,0.65676,0.0521930176052592,-0.00132010694862533
"1500",543883,"Nick Vincent",2018,827,0.11608,0.08694,0.0232860030050851,287,0.37282,0.33847,0.0286372363980917,427,0.69555,0.66292,0.0230278510117456,0.0288953883914312
"1501",543883,"Nick Vincent",2019,747,0.11245,0.08873,0.0139220938849737,262,0.29771,0.32344,0.00233608817511648,381,0.69816,0.68712,-0.00498213477482934,0.0212403168349195
"1502",543900,"Daniel Webb",2015,536,0.11194,0.09051,0.0149807073884781,188,0.28723,0.24237,0.0217310969857793,219,0.6895,0.61299,0.035682445936453,0.0010293584378045
"1503",543901,"Ryan Weber",2015,407,0.05651,0.09584,-0.0312732308285529,131,0.22901,0.24333,-0.0144051132727247,195,0.64615,0.65809,-0.00633867912980455,-0.039339664971473
"1504",543901,"Ryan Weber",2016,538,0.0539,0.09603,-0.0281338784826606,143,0.23077,0.29594,-0.0323500460147965,305,0.60656,0.642,-0.0146025936074947,-0.0458813308899624
"1505",543901,"Ryan Weber",2019,674,0.05935,0.11263,-0.0410185833513347,194,0.30412,0.37387,-0.0280788182993695,334,0.61976,0.66313,-0.0254355362040214,-0.0436618654466828
"1506",543903,"Allen Webster",2015,517,0.10058,0.0958,0.00620511326157266,174,0.25287,0.23909,0.00577700201749261,230,0.7,0.63628,0.0302058369383098,-0.0182237216592445
"1507",543921,"Joe Wieland",2015,156,0.04487,0.08834,-0.0215499493464712,54,0.14815,0.22066,-0.0498708473614343,78,0.58974,0.60858,-0.00534855116379985,-0.0660722455441056
"1508",543935,"Alex Wilson",2015,1014,0.06903,0.11192,-0.0336069951983247,248,0.26613,0.30074,-0.036175731956487,551,0.68603,0.63612,0.0348274542248564,-0.104610181379668
"1509",543935,"Alex Wilson",2016,1130,0.08761,0.10666,-0.0140432121631541,359,0.29805,0.26686,0.0191965635969878,485,0.68041,0.62251,0.0407820235141133,-0.0356286720802797
"1510",543935,"Alex Wilson",2017,945,0.08571,0.11053,-0.0245352862014258,279,0.34767,0.28942,0.055810162635755,463,0.72354,0.64422,0.0477876083560431,-0.0165127319217139
"1511",543935,"Alex Wilson",2018,941,0.09033,0.12208,-0.0313365983042941,259,0.32432,0.30553,0.0221514501770975,361,0.6759,0.62425,0.0235488185518395,-0.0327339666790361
"1512",543964,"Tony Zych",2015,274,0.14964,0.10922,0.0279255357055655,70,0.32857,0.28012,0.00715396877678775,142,0.5493,0.62046,-0.0353061150092216,0.0703856194915748
"1513",543964,"Tony Zych",2016,252,0.09524,0.1001,-0.00255602151687026,83,0.21687,0.23482,-0.00893172813022364,120,0.55,0.64174,-0.0376511402837513,0.0261633906366574
"1514",543964,"Tony Zych",2017,638,0.09875,0.09563,0.00136282316494751,160,0.25,0.24667,0.0018402105683885,334,0.61377,0.66078,-0.0399640272247801,0.0431670609581161
"1515",544150,"Albert Suarez",2016,1372,0.08236,0.1027,-0.0174527904245371,454,0.25991,0.26538,-0.00848179481749184,650,0.66462,0.64743,0.0225151428026235,-0.0484497280446524
"1516",544150,"Albert Suarez",2017,549,0.11475,0.11652,-0.00573089758431084,142,0.25352,0.30291,-0.0124941809095858,262,0.62977,0.65333,-0.0225878592454126,0.00436278075151601
"1517",544365,"Manny Banuelos",2015,450,0.07778,0.10153,-0.0187562251726612,197,0.22843,0.22016,-0.00646915934135447,206,0.67476,0.66012,0.00210755176187159,-0.0273329362758872
"1518",544365,"Manny Banuelos",2019,947,0.09187,0.09755,-0.00447166388383938,445,0.22472,0.25929,-0.00824739847338653,423,0.65485,0.62662,0.0091916254392768,-0.0219106877965027
"1519",544727,"Jeurys Familia",2015,1170,0.15983,0.09362,0.0579275017661239,418,0.38038,0.28037,0.067880508310468,531,0.64972,0.64599,-0.00864580645372012,0.134453816530312
"1520",544727,"Jeurys Familia",2016,1262,0.14897,0.09024,0.0529088525201177,483,0.38509,0.26744,0.0885507811231612,555,0.63604,0.66418,-0.0216905140901216,0.163150147733401
"1521",544727,"Jeurys Familia",2017,411,0.10462,0.08106,0.018031395611295,149,0.24832,0.26207,-0.0113016705421456,197,0.72589,0.64642,0.033584602076796,-0.0268548770076466
"1522",544727,"Jeurys Familia",2018,1191,0.1419,0.096,0.0380009833840184,365,0.31507,0.27878,0.0293176685550507,604,0.65563,0.66112,-0.016686642336982,0.0840052942760512
"1523",544727,"Jeurys Familia",2019,1041,0.10759,0.0928,0.0110660825583103,373,0.26005,0.27113,0.00915905878128611,482,0.58506,0.63983,-0.053431272005027,0.0736564133446234
"1524",544759,"Bo Schultz",2015,635,0.10866,0.08688,0.0214522652179264,177,0.27684,0.27185,-0.0083213867956127,315,0.68889,0.66236,0.017860728112949,-0.00472984969063536
"1525",544759,"Bo Schultz",2016,260,0.08462,0.08682,0.000735324828397232,90,0.27778,0.27285,0.00486160224174405,138,0.62319,0.6506,-0.0106571661108332,0.0162540931809745
"1526",544836,"Enny Romero",2015,598,0.10702,0.08529,0.0202558363917683,203,0.27586,0.25351,0.00927559401540876,310,0.64839,0.67865,-0.0143744949916989,0.0439059253988759
"1527",544836,"Enny Romero",2016,809,0.12855,0.0893,0.0343193329386546,310,0.26452,0.2451,0.0108343292730448,411,0.64234,0.65988,-0.0108964883279013,0.0560501505396007
"1528",544836,"Enny Romero",2017,1000,0.125,0.09662,0.0237082988893164,419,0.29356,0.28873,0.0117558777020439,505,0.71881,0.67229,0.0313749668136145,0.00408920977774587
"1529",544836,"Enny Romero",2018,208,0.10577,0.10485,-0.00285120937753192,71,0.29577,0.23729,0.0195015085171181,113,0.73451,0.67783,0.0118636554098399,0.0047866437297463
"1530",544928,"Tyler Lyons",2015,956,0.09519,0.10366,-0.0121322998432784,399,0.32331,0.27782,0.0195887577436919,491,0.5723,0.63684,-0.0550462934856268,0.0625027513860403
"1531",544928,"Tyler Lyons",2016,677,0.10044,0.10736,-0.00880271885727091,242,0.2686,0.28366,-0.0128280938166802,369,0.59079,0.62693,-0.0290225147756896,0.00739170210173852
"1532",544928,"Tyler Lyons",2017,901,0.10322,0.10063,0.00139669149921755,360,0.25833,0.28235,-0.0134745747416239,482,0.55394,0.62822,-0.069749203406206,0.0576713201637996
"1533",544928,"Tyler Lyons",2018,283,0.10247,0.09616,0.00836090511640842,112,0.25,0.24712,0.00980521078715015,155,0.62581,0.62604,-0.00834015104860373,0.0265062669521623
"1534",544928,"Tyler Lyons",2019,191,0.15183,0.10465,0.0201040604766338,80,0.35,0.26931,0.0430657504601898,96,0.59375,0.61686,-0.00693127435001402,0.0701010852868376
"1535",544931,"Stephen Strasburg",2015,2042,0.11166,0.10948,0.00343402157926795,659,0.3475,0.32278,0.00175596019037941,1087,0.61638,0.67692,-0.0524381697702963,0.0576281515399436
"1536",544931,"Stephen Strasburg",2016,2383,0.10995,0.10678,0.00426956147539318,734,0.29428,0.31269,-0.0273112756471806,1263,0.67538,0.6642,0.00828563284138969,-0.0313273470131771
"1537",544931,"Stephen Strasburg",2017,2606,0.132,0.11653,0.0127473852455485,803,0.35243,0.35195,0.00463648445282844,1373,0.64676,0.67355,-0.039601132968399,0.0569850026667759
"1538",544931,"Stephen Strasburg",2018,2158,0.11909,0.11536,-0.000954371231246029,705,0.34326,0.34231,0.0106907987897878,1069,0.63237,0.661,-0.0346024461246535,0.0443388736831953
"1539",544931,"Stephen Strasburg",2019,3298,0.13432,0.12444,0.00480453976217794,1095,0.3726,0.34487,0.0411070782271324,1481,0.6239,0.65777,-0.0449241656403577,0.090835783629668
"1540",544993,"Steve Geltz",2015,1104,0.0942,0.09556,0.00267563056465663,392,0.29337,0.2629,0.0185252704287313,539,0.67904,0.66713,0.00414870493239687,0.0170521960609911
"1541",544993,"Steve Geltz",2016,465,0.10968,0.09813,0.0120191520797687,176,0.28977,0.28958,0.0020164541887073,237,0.7173,0.67158,0.0231195546872678,-0.00908394841879184
"1542",545064,"Jairo Diaz",2015,277,0.10108,0.1074,-0.00192817836909461,64,0.25,0.24372,0.00146536958710712,151,0.64238,0.62209,0.00191828844784403,-0.00238109722983152
"1543",545064,"Jairo Diaz",2019,888,0.14414,0.1155,0.0245893153246675,239,0.29289,0.30765,0.00749223557546395,420,0.73095,0.64628,0.045394542741172,-0.0133129918410406
"1544",545332,"Jake Barrett",2016,954,0.12264,0.10391,0.0142433791871646,283,0.20495,0.26852,-0.0446139586599296,431,0.68213,0.61907,0.0410925955254787,-0.0714631749982437
"1545",545332,"Jake Barrett",2017,471,0.11253,0.09891,0.0108088485268546,136,0.24265,0.29221,-0.0192503076756559,217,0.70046,0.65786,0.0135537873658042,-0.0219952465146055
"1546",545333,"Trevor Bauer",2015,2830,0.09788,0.10467,-0.00262027853534148,824,0.24879,0.27544,-0.0345031067481378,1376,0.65916,0.64089,0.0104212606782358,-0.0475446459617151
"1547",545333,"Trevor Bauer",2016,3014,0.09124,0.10307,-0.0103840492668521,808,0.2599,0.28493,-0.0248323011938543,1539,0.63158,0.66817,-0.0325097720829242,-0.00270657837778219
"1548",545333,"Trevor Bauer",2017,2962,0.09453,0.10814,-0.0105470672389333,702,0.23219,0.3066,-0.053740482965164,1444,0.63089,0.66607,-0.0366484588318762,-0.0276390913722211
"1549",545333,"Trevor Bauer",2018,2851,0.13259,0.10904,0.0177452599238762,639,0.26917,0.29227,-0.0155439133490371,1370,0.62555,0.6426,-0.0286018495231279,0.0308031960979671
"1550",545333,"Trevor Bauer",2019,3607,0.12088,0.10561,0.0110900602538368,896,0.26786,0.29078,-0.00696244537090755,1687,0.64315,0.67108,-0.0404780197642789,0.0446056346472082
"1551",545346,"Zach Lee",2017,172,0.07558,0.07252,-0.00101630875884004,67,0.26866,0.23032,0.0107835633834211,64,0.64062,0.6261,0.00235839695855669,0.00740885766602438
"1552",545348,"Austin Maddox",2017,267,0.13858,0.10255,0.0184284165524809,110,0.41818,0.29831,0.0523106120667,119,0.78151,0.66305,0.0403750342942488,0.030363994324932
"1553",545357,"Matt Purke",2016,326,0.08589,0.07821,0.00724854245624332,142,0.16197,0.18872,-0.023149548063728,135,0.61481,0.59878,0.00668172753859199,-0.0225827331460767
"1554",545363,"Jacob Turner",2016,406,0.07635,0.08491,-0.0016220523791249,124,0.3629,0.3145,0.0229112312057699,188,0.69681,0.63901,0.0267431369272658,-0.00545395810062075
"1555",545363,"Jacob Turner",2017,631,0.05864,0.09911,-0.0322588440045442,179,0.30168,0.2904,0.0182359560926529,339,0.65782,0.63726,0.0075588684834852,-0.0215817563953766
"1556",545404,"Brandon Beachy",2015,160,0.05625,0.10699,-0.0214869733488599,62,0.25806,0.23881,-0.011773305419646,70,0.62857,0.62559,-0.00793130454836888,-0.025328974220137
"1557",546276,"Edwin Escobar",2016,449,0.08686,0.08365,0.00222089557708728,178,0.20225,0.2244,-0.00907053388625803,218,0.68349,0.68351,-0.00594517373604917,-0.000904464573121579
"1558",547007,"Rob Whalen",2016,451,0.09534,0.0946,0.00136892511294314,145,0.26897,0.26045,0.00633854181200009,203,0.59113,0.64571,-0.0174143324918385,0.0251217994167817
"1559",547179,"Michael Lorenzen",2015,1994,0.08576,0.09553,-0.0134359223387654,649,0.27119,0.2513,0.00166869414613375,932,0.68348,0.64174,0.0237786625412764,-0.035545890733908
"1560",547179,"Michael Lorenzen",2016,755,0.09801,0.10652,-0.00546235557299397,231,0.31602,0.28306,0.0202194341283817,366,0.61202,0.63078,-0.0100325012780914,0.0247895798334791
"1561",547179,"Michael Lorenzen",2017,1366,0.10542,0.09015,0.0118119003115578,386,0.27202,0.27612,0.0080000614941897,677,0.66322,0.6356,0.00983201227424186,0.00997994953150567
"1562",547179,"Michael Lorenzen",2018,1292,0.06811,0.09173,-0.025981770437755,359,0.29248,0.30469,-0.00975978229085134,676,0.6213,0.63865,-0.0267592943950609,-0.0089822583335455
"1563",547179,"Michael Lorenzen",2019,1298,0.14022,0.10187,0.0309011466374054,414,0.34058,0.32285,0.0289022740089446,587,0.71039,0.65525,0.022579375459984,0.037224045186366
"1564",547749,"Junichi Tazawa",2015,954,0.11426,0.10737,0.00712143657633385,309,0.33333,0.29551,0.0124347990562041,465,0.69677,0.66215,0.0189662681490061,0.000589967483531804
"1565",547749,"Junichi Tazawa",2016,838,0.13007,0.11386,0.0108480926816207,301,0.37874,0.30265,0.0514711226641673,391,0.67519,0.66478,0.00548318170288896,0.056836033642899
"1566",547749,"Junichi Tazawa",2017,961,0.08949,0.11714,-0.0248249845853572,317,0.33438,0.3329,0.00898076091856712,465,0.69247,0.65156,0.0197642329402365,-0.0356084566070266
"1567",547749,"Junichi Tazawa",2018,501,0.07585,0.1076,-0.0248226559451927,140,0.28571,0.28476,0.00384181434949182,257,0.68093,0.66207,0.00448230923891033,-0.0254631508346112
"1568",547874,"Hisashi Iwakuma",2015,1865,0.10563,0.11083,-0.0000194699704746691,568,0.40493,0.32028,0.0528950531689683,931,0.64769,0.63119,0.0107449768057641,0.0421306063927295
"1569",547874,"Hisashi Iwakuma",2016,2929,0.07818,0.10999,-0.0273217012250037,831,0.34176,0.32983,0.00251193766814243,1557,0.64355,0.62851,0.0103930341641119,-0.0352027977209732
"1570",547874,"Hisashi Iwakuma",2017,460,0.08261,0.09619,-0.00657075434516463,125,0.264,0.32994,-0.0234113302748168,213,0.64789,0.6298,0.00476921639505016,-0.0347513010150316
"1571",547888,"Masahiro Tanaka",2015,2290,0.11397,0.12198,-0.00224281265683294,719,0.4089,0.34896,0.0372600364715827,1046,0.63958,0.64397,-0.000823574350871413,0.0358407981656211
"1572",547888,"Masahiro Tanaka",2016,2852,0.1094,0.12212,-0.00989420621976883,870,0.38046,0.33921,0.0317347224176795,1327,0.67973,0.6383,0.0361400462427099,-0.0142995300447992
"1573",547888,"Masahiro Tanaka",2017,2797,0.15088,0.13055,0.0174275224932318,668,0.33832,0.32505,0.0195838322369722,1307,0.70237,0.63641,0.0523412556109369,-0.015329900880733
"1574",547888,"Masahiro Tanaka",2018,2392,0.14172,0.14194,-0.00208233438601102,644,0.36025,0.35288,0.0132288581010123,1115,0.69417,0.64583,0.030848810586807,-0.0197022868718057
"1575",547888,"Masahiro Tanaka",2019,2762,0.10753,0.14208,-0.034147076644331,779,0.32478,0.36286,-0.00744994947271288,1302,0.67972,0.64276,0.0271935598961071,-0.068790586013151
"1576",547943,"Hyun-Jin Ryu",2017,2001,0.11044,0.10838,0.000469271263279091,713,0.25386,0.29185,-0.0266551082412299,892,0.62892,0.64277,-0.0175143307799705,-0.0086715061979803
"1577",547943,"Hyun-Jin Ryu",2018,1237,0.1156,0.10436,0.00135621981181456,380,0.21842,0.28194,-0.0370324063575301,615,0.64715,0.65967,-0.0231260573619783,-0.0125501291837372
"1578",547943,"Hyun-Jin Ryu",2019,2654,0.11492,0.10843,0.0027455511830855,945,0.25503,0.29329,-0.0179333330830122,1267,0.66772,0.66824,-0.0208374656135632,0.00564968371363649
"1579",547973,"Aroldis Chapman",2015,1166,0.19297,0.09183,0.0850176066380525,596,0.3255,0.25128,0.0466445959178464,537,0.6648,0.67465,-0.0213925789194984,0.153054781475397
"1580",547973,"Aroldis Chapman",2016,976,0.18648,0.09087,0.0825800142012391,382,0.32723,0.25328,0.0504982153334278,545,0.70826,0.68912,0.00923690270454863,0.123841326830118
"1581",547973,"Aroldis Chapman",2017,870,0.12874,0.09504,0.0292401459301334,360,0.375,0.30879,0.0501990322841524,456,0.65351,0.67919,-0.0225697222153784,0.102008900429664
"1582",547973,"Aroldis Chapman",2018,920,0.16087,0.10126,0.0505332178504086,416,0.32212,0.28541,0.0367514668338099,441,0.5941,0.66701,-0.0652350640225072,0.152519748706726
"1583",547973,"Aroldis Chapman",2019,988,0.13765,0.10134,0.0289074810203126,397,0.30982,0.27101,0.0356394272221757,508,0.63189,0.65811,-0.0315545228305633,0.0961014310730516
"1584",548337,"Logan Verrett",2015,663,0.11614,0.1076,0.00730682433805073,237,0.33333,0.26739,0.0357471983585117,313,0.65176,0.64966,-0.00437245544744059,0.047426478144003
"1585",548337,"Logan Verrett",2016,1548,0.08527,0.10947,-0.0233203641749535,435,0.33563,0.30249,0.0189298905797994,753,0.64542,0.63712,0.00444680560862894,-0.00883727920378308
"1586",548357,"Christian Bergman",2015,1119,0.06792,0.10916,-0.036395349256259,349,0.31805,0.30454,-0.00168293440700117,598,0.68896,0.66977,0.00734482420479323,-0.0454231078680534
"1587",548357,"Christian Bergman",2016,448,0.09821,0.11309,-0.0157786687541262,137,0.32847,0.32408,-0.00720784147628337,234,0.73077,0.65795,0.0309050429842337,-0.0538915532146432
"1588",548357,"Christian Bergman",2017,742,0.07412,0.09721,-0.0209305549562544,250,0.308,0.28083,0.0166161642714773,388,0.68299,0.63178,0.038357489172146,-0.042671879856923
"1589",548357,"Christian Bergman",2018,200,0.065,0.11451,-0.0249907851338123,73,0.28767,0.31413,-0.00268779045343167,101,0.68317,0.62916,0.0210289205663848,-0.0487074961536288
"1590",548389,"Ross Stripling",2016,1554,0.08108,0.1165,-0.033124965215365,485,0.26392,0.27656,-0.016703655031667,764,0.64136,0.62588,0.0104693549540486,-0.0602979752010806
"1591",548389,"Ross Stripling",2017,1172,0.11689,0.12874,-0.00977477168638757,349,0.31519,0.30934,0.0185200607435564,549,0.66485,0.6155,0.0293386048182546,-0.0205933157610858
"1592",548389,"Ross Stripling",2018,1930,0.11503,0.12203,-0.0130296645000627,602,0.299,0.30418,0.00928676390129821,961,0.65349,0.63699,-0.00493799900054056,0.00119509840177603
"1593",548389,"Ross Stripling",2019,1342,0.10432,0.13205,-0.0248314558186687,391,0.31202,0.31957,0.018737193025818,671,0.62742,0.63822,-0.0115159208920383,0.00542165809918769
"1594",552640,"Andrew Kittredge",2018,636,0.1022,0.12448,-0.0172674666355615,146,0.20548,0.26704,-0.0238134717915773,309,0.65372,0.63031,0.00123039998357701,-0.0423113384107158
"1595",552640,"Andrew Kittredge",2019,801,0.1598,0.12004,0.0310689630696834,243,0.38683,0.31214,0.0520288735361054,360,0.68611,0.65357,0.0149638710785771,0.0681339655272116
"1596",553878,"Felipe Vazquez",2015,761,0.11564,0.0903,0.0241737036079159,291,0.27835,0.2916,-0.0211742511585458,413,0.69249,0.6935,-0.00691338188068055,0.00991283433005073
"1597",553878,"Felipe Vazquez",2016,1293,0.14462,0.09748,0.0404141138468194,463,0.28942,0.26777,0.0130271735115997,657,0.64688,0.66697,-0.0193103460120241,0.0727516333704432
"1598",553878,"Felipe Vazquez",2017,1145,0.15633,0.10413,0.0419377060661125,419,0.30788,0.31828,-0.00537993512317722,630,0.68413,0.69853,-0.025101643309552,0.0616594142524873
"1599",553878,"Felipe Vazquez",2018,1202,0.14809,0.1009,0.0365617181379296,401,0.29426,0.30715,-0.00782818982359842,662,0.71299,0.69451,0.00321428454418262,0.0255192437701486
"1600",553878,"Felipe Vazquez",2019,958,0.14301,0.09623,0.0362425883046925,335,0.24179,0.26775,-0.00300039301007384,551,0.6824,0.69454,-0.0169997746676055,0.0502419699622242
"1601",553970,"Angel Nesbitt",2015,383,0.09399,0.09001,0.00719218833584728,102,0.32353,0.292,0.0126482908611755,181,0.72376,0.67408,0.0233302173865644,-0.00348973818954157
"1602",554234,"Williams Perez",2015,1811,0.06184,0.08809,-0.0264033395499319,664,0.27108,0.2648,-0.00304639055337685,833,0.64106,0.6644,-0.0197456185404043,-0.00970411156290437
"1603",554234,"Williams Perez",2016,858,0.05594,0.08463,-0.0227843072540976,279,0.33333,0.2717,0.0430949964335893,426,0.62207,0.66038,-0.0319633824280218,0.0522740716075136
"1604",554340,"Yimi Garcia",2015,842,0.14727,0.10008,0.0383093745817323,234,0.32906,0.314,0.00147331385551508,478,0.71548,0.66222,0.0271381367725195,0.0126445516647279
"1605",554340,"Yimi Garcia",2016,128,0.10156,0.09662,0.00463069980353556,53,0.26415,0.27484,-0.00069031691901174,68,0.80882,0.68732,0.0337904546455358,-0.029850071761012
"1606",554340,"Yimi Garcia",2018,362,0.10497,0.11001,-0.00566497721415547,119,0.28571,0.30434,-0.00649733742978348,195,0.8,0.68637,0.0464947614865225,-0.0586570761304614
"1607",554340,"Yimi Garcia",2019,997,0.11434,0.11628,-0.0013223245760243,332,0.2741,0.31413,-0.0115344175858083,483,0.68737,0.66587,0.00684878043552517,-0.0197055225973578
"1608",554374,"Ariel Hernandez",2017,434,0.12673,0.08945,0.0232203484642187,144,0.22917,0.26381,-0.0102934978419342,194,0.63918,0.65083,-0.00814588287443071,0.0210727334967152
"1609",554430,"Zack Wheeler",2017,1560,0.09103,0.10613,-0.01582321348197,423,0.2695,0.31606,-0.0206426369220198,807,0.6741,0.66397,0.00628828221553073,-0.0427541326195205
"1610",554430,"Zack Wheeler",2018,2881,0.10795,0.11319,-0.00791199901302303,846,0.35579,0.33801,0.0268012556478161,1436,0.67201,0.66834,-0.00166915116065055,0.0205584077954436
"1611",554430,"Zack Wheeler",2019,3158,0.1045,0.11025,-0.00855502581127728,913,0.36473,0.33856,0.0465669650751364,1638,0.68803,0.66813,0.0121515593549176,0.0258603799089415
"1612",554431,"Tyler Matzek",2015,399,0.06516,0.11017,-0.0360043091659068,165,0.14545,0.20144,-0.0607419886580972,167,0.53293,0.61082,-0.0391893837846666,-0.0575569140393374
"1613",570240,"Felix Pena",2017,605,0.11736,0.1052,0.00819008932247651,185,0.26486,0.28091,0.00592433112495179,295,0.69492,0.66685,0.00893817114896321,0.00517624929846509
"1614",570240,"Felix Pena",2018,1409,0.10575,0.10253,0.00230871759268206,462,0.31602,0.30061,0.0265573503989916,671,0.61848,0.63912,-0.0190033364872283,0.047869404478902
"1615",570240,"Felix Pena",2019,1522,0.12746,0.11486,0.0128709546490963,413,0.27361,0.28847,0.0152208159453692,714,0.61905,0.64303,-0.0214561946116191,0.0495479652060846
"1616",570257,"Joely Rodriguez",2016,151,0.11258,0.104,0.0057369006917004,82,0.26829,0.2546,0.00107042716852029,63,0.5873,0.64024,-0.0152880772383157,0.0220954050985364
"1617",570257,"Joely Rodriguez",2017,497,0.08652,0.09416,-0.00455877960442639,200,0.3,0.27491,0.0140254556643579,232,0.59052,0.63031,-0.0251475168284124,0.0346141928883438
"1618",570488,"Phillips Valdez",2019,293,0.08532,0.08979,-0.0000757545463845747,100,0.35,0.31266,0.0365088134860062,143,0.56643,0.68605,-0.0451437555691424,0.081576814508764
"1619",570632,"Jose Urena",2015,997,0.08024,0.09187,-0.0114935806699318,405,0.3284,0.27219,0.0384624555110024,414,0.68116,0.63556,0.0246507000826072,0.00231817475846343
"1620",570632,"Jose Urena",2016,1427,0.08619,0.0901,-0.00273286214873827,661,0.36309,0.27354,0.0680849139726912,570,0.62281,0.63796,-0.0125761616262684,0.0779282134502213
"1621",570632,"Jose Urena",2017,2744,0.08236,0.10087,-0.022519386047287,1049,0.29171,0.29424,0.00228012540249027,1205,0.68714,0.65627,0.0148619730350051,-0.0351012336798019
"1622",570632,"Jose Urena",2018,2771,0.08914,0.10295,-0.0196063607671739,1055,0.3128,0.29615,0.0253851896227203,1257,0.70167,0.65728,0.0241593315134259,-0.0183805026578796
