"","pitcher","player_name","Season","Pitches","Whiff","xWhiff","In_Whiff","OOZ.Pitches","OOZ.Swing","OOZ.xSwing","OOZ","IZ.Pitches","IZ.Swing","IZ.xSwing","IZ","Score","command"
"667",543699,"Tanner Roark",2016,3307,0.0883,0.10601,-0.0193348648831272,1135,0.3207,0.28519,0.0263738800881859,1520,0.59671,0.66074,-0.0579963112987993,0.065035326503858,2.975
"668",543699,"Tanner Roark",2017,3150,0.10254,0.11372,-0.0115174595913224,1043,0.31448,0.30323,0.0139625856305745,1490,0.65772,0.67392,-0.0227720539154439,0.025217179954696,3.09
"669",543699,"Tanner Roark",2018,2939,0.08472,0.11034,-0.0293079915012719,1008,0.31052,0.30913,0.015619387556116,1395,0.6509,0.65531,-0.0144704484194329,0.000781844474277107,3.106
"670",543699,"Tanner Roark",2019,2689,0.08665,0.11112,-0.0250373863538618,901,0.29967,0.29118,0.0299504717597029,1246,0.67897,0.66861,0.00434012207435834,0.000572963331482775,3.032
"671",543726,"Robbie Ross Jr.",2015,1020,0.0951,0.09723,0.00175444974906475,432,0.3125,0.2792,0.0215196597215831,526,0.63308,0.63986,-0.00175640021981102,0.0250305096904589,2.903
"672",543726,"Robbie Ross Jr.",2016,1037,0.10415,0.09398,0.00616654129252236,448,0.24777,0.22968,0.0131656943520117,520,0.63269,0.6425,-0.0102303474545358,0.0295625830990699,2.698
"673",543734,"Chris Rusin",2015,2136,0.08427,0.09467,-0.0120152278705695,835,0.29581,0.27577,-0.00100498218594448,1039,0.65255,0.64049,0.00347911695530733,-0.0164993270118213,2.866
"674",543734,"Chris Rusin",2016,1274,0.09341,0.08714,0.00496246604932121,449,0.25835,0.23448,0.0194553986761263,607,0.67216,0.64492,0.0134503477149912,0.0109675170104562,2.646
"675",543734,"Chris Rusin",2017,1255,0.12829,0.09758,0.0287805840236247,424,0.26651,0.27253,0.0108458248966505,660,0.68333,0.64162,0.0287504289808815,0.0108759799393937,2.88
"676",543766,"Bryan Shaw",2015,1120,0.10625,0.09338,0.016060094240452,346,0.22543,0.28111,-0.0493568328572808,602,0.68605,0.65962,0.01760737074191,-0.0509041093587387,2.842
"677",543766,"Bryan Shaw",2016,1164,0.11856,0.09498,0.0219325439696679,376,0.21543,0.28215,-0.0594477921765146,573,0.69284,0.65798,0.0236489518334447,-0.0611642000402914,2.864
"678",543766,"Bryan Shaw",2017,1250,0.1168,0.09114,0.0207519390599454,309,0.29773,0.34376,-0.0297855116174904,645,0.72558,0.65299,0.0419545615642456,-0.0509881341217907,3.046
"679",543766,"Bryan Shaw",2019,1206,0.10531,0.0951,0.00732042598621235,316,0.23418,0.28157,-0.012766889105455,557,0.71275,0.6595,0.0292363434773062,-0.0346828065965489,2.86
"680",543779,"Kevin Siegrist",2015,1305,0.10038,0.08973,0.0096530480407363,557,0.20108,0.26932,-0.0729725743322918,650,0.65692,0.68803,-0.0333259687781305,-0.029993557513425,2.724
"681",543779,"Kevin Siegrist",2016,1084,0.10609,0.09846,0.00798530687597933,469,0.21322,0.26417,-0.0520929618948512,540,0.63889,0.70087,-0.0500384077250354,0.0059307527061635,2.77
"682",543859,"Michael Tonkin",2016,1307,0.11171,0.09937,0.0117433727475507,392,0.30867,0.27677,0.0140599336117544,673,0.64042,0.68339,-0.0352836684613361,0.0610869748206412,2.848
"683",543883,"Nick Vincent",2017,968,0.10331,0.09418,0.0129118824587915,315,0.40635,0.36939,0.0391612777619867,505,0.73465,0.65616,0.0527661861046242,-0.000693025883846059,3.158
"684",544150,"Albert Suarez",2016,1372,0.08236,0.10288,-0.0175983069115665,454,0.25991,0.26557,-0.00864610357599665,650,0.66462,0.64748,0.0226483955103348,-0.048892805997898,2.898
"685",544727,"Jeurys Familia",2015,1198,0.15943,0.09426,0.0573754629146589,429,0.38228,0.28414,0.0665565000001571,543,0.64457,0.64517,-0.0126768684990191,0.136608831413835,2.883
"686",544727,"Jeurys Familia",2016,1315,0.14753,0.09009,0.0522397658983591,507,0.38067,0.26516,0.0865064874721459,580,0.63621,0.66307,-0.0217825691533322,0.160528822523837,2.751
"687",544727,"Jeurys Familia",2018,1312,0.14024,0.09614,0.0377449590268453,409,0.31051,0.27265,0.0331085754586882,665,0.64962,0.6634,-0.0234337174261272,0.0942872519116606,2.834
"688",544836,"Enny Romero",2017,1033,0.12585,0.09676,0.0244689146215538,431,0.2993,0.29057,0.015294531096627,525,0.7219,0.67472,0.0326319138470262,0.00713153187115454,2.884
"689",544931,"Stephen Strasburg",2015,2204,0.11116,0.10857,0.00426444410086867,707,0.33946,0.3199,-0.000472791703433289,1183,0.61538,0.67902,-0.0544216062599296,0.058213258657365,3.09
"690",544931,"Stephen Strasburg",2016,2383,0.10995,0.10688,0.00426185338871262,734,0.29428,0.3127,-0.0272811466474574,1263,0.67538,0.66428,0.00829316922303467,-0.0313124624817795,3.072
"691",544931,"Stephen Strasburg",2017,2606,0.132,0.11666,0.0129167540077821,803,0.35243,0.35201,0.00460282509251221,1373,0.64676,0.67351,-0.0394828376552584,0.0570024167555527,3.285
"692",544931,"Stephen Strasburg",2018,2326,0.11694,0.11513,-0.00257633887131935,750,0.34,0.34316,0.00669385932021675,1162,0.63855,0.66426,-0.0318444937330162,0.0359620141819136,3.255
"693",544931,"Stephen Strasburg",2019,3312,0.13436,0.12452,0.00478432162124396,1102,0.37205,0.34445,0.0409596112385766,1484,0.62332,0.65702,-0.0451693892867212,0.0909133221465418,3.359
"694",544993,"Steve Geltz",2015,1166,0.09434,0.09515,0.00337250221105014,417,0.29017,0.26247,0.0173103785852516,569,0.67838,0.66964,0.00239531255476246,0.0182875682415393,2.78
"695",545333,"Trevor Bauer",2015,3018,0.09543,0.10434,-0.00478153680667243,887,0.25028,0.27561,-0.0329189108248607,1472,0.65557,0.63896,0.00849231193982231,-0.0461927595713555,2.959
"696",545333,"Trevor Bauer",2016,3097,0.09073,0.10294,-0.0104289988628134,833,0.26411,0.28372,-0.0207796726425355,1577,0.63221,0.66857,-0.0319728272707184,0.000764155765369579,2.929
"697",545333,"Trevor Bauer",2017,2962,0.09453,0.10823,-0.0104647561621658,702,0.23219,0.30664,-0.0540163241705566,1444,0.63089,0.66601,-0.0368635987140575,-0.027617481618665,3.061
"698",545333,"Trevor Bauer",2018,2877,0.13243,0.10913,0.0175985594014798,646,0.26935,0.29194,-0.0153821767637039,1385,0.62527,0.64202,-0.0283984263804353,0.0306148090182111,3.056
"699",545333,"Trevor Bauer",2019,3721,0.12067,0.10538,0.0113352598460472,932,0.26609,0.29072,-0.0085312864171228,1732,0.6403,0.67037,-0.0427064439287241,0.0455104173576484,2.973
"700",547179,"Michael Lorenzen",2015,2097,0.08679,0.09651,-0.0128925361734641,681,0.27753,0.2522,0.0044286598908307,969,0.68524,0.6417,0.0256844721823134,-0.0341483484649469,2.801
"701",547179,"Michael Lorenzen",2017,1426,0.10238,0.09034,0.00922963172513815,405,0.27654,0.27878,0.00987695868477285,708,0.66102,0.63599,0.0078999914082864,0.0112065990016246,2.842
"702",547179,"Michael Lorenzen",2018,1361,0.06833,0.09155,-0.0250186419393774,372,0.2957,0.30514,-0.00891987152265521,717,0.62204,0.63747,-0.0261006875999194,-0.00783782586211319,2.941
"703",547179,"Michael Lorenzen",2019,1331,0.1405,0.10221,0.0313637485897301,424,0.34198,0.32438,0.0299025008286465,604,0.70695,0.65623,0.0205818568144357,0.0406843926039409,3.08
"704",547749,"Junichi Tazawa",2015,1046,0.11185,0.10572,0.00626261905073667,341,0.31672,0.2856,0.00663134509759365,516,0.6938,0.66461,0.0149556179501186,-0.00206165380178831,2.967
"705",547874,"Hisashi Iwakuma",2015,1902,0.10463,0.11048,-0.000762745887857781,577,0.40555,0.32179,0.052835691327723,952,0.64601,0.62895,0.0108207430598007,0.0412522023800645,3.191
"706",547874,"Hisashi Iwakuma",2016,2929,0.07818,0.11011,-0.0273788888315992,831,0.34176,0.32999,0.00237051048903011,1557,0.64355,0.62853,0.0103776660021595,-0.0353860443447285,3.216
"707",547888,"Masahiro Tanaka",2015,2413,0.11479,0.12145,-0.00143908665567903,766,0.41645,0.34781,0.044337658411745,1098,0.6357,0.64321,-0.00443293839833286,0.0473315101543988,3.363
"708",547888,"Masahiro Tanaka",2016,2852,0.1094,0.12225,-0.00992927048075215,870,0.38046,0.33941,0.031588829239167,1327,0.67973,0.63833,0.0360593464154262,-0.0143997876570113,3.349
"709",547888,"Masahiro Tanaka",2017,2797,0.15088,0.13057,0.0175090512193016,668,0.33832,0.32504,0.019689345661677,1307,0.70237,0.63641,0.052373351726052,-0.0151749548450734,3.382
"710",547888,"Masahiro Tanaka",2018,2392,0.14172,0.14205,-0.00194203132689226,644,0.36025,0.35317,0.0132806634336072,1115,0.69417,0.64577,0.0309958600259883,-0.0196572279192734,3.573
"711",547888,"Masahiro Tanaka",2019,2791,0.10713,0.14205,-0.0344921567603224,784,0.32398,0.36151,-0.00685322215699904,1315,0.67909,0.64263,0.0269887038469565,-0.068334082764278,3.606
"712",547943,"Hyun-Jin Ryu",2017,2001,0.11044,0.1085,0.000520387079496324,713,0.25386,0.29184,-0.0268965074629861,892,0.62892,0.64273,-0.0173092720367458,-0.0090668483467439,3.049
"713",547943,"Hyun-Jin Ryu",2018,1237,0.1156,0.10443,0.00147996619447911,380,0.21842,0.28192,-0.0376260711546156,615,0.64715,0.65957,-0.0236859741993831,-0.0124601307607534,2.95
"714",547943,"Hyun-Jin Ryu",2019,2654,0.11492,0.10855,0.00262024197861557,945,0.25503,0.29334,-0.0181422510995518,1267,0.66772,0.66826,-0.0209378466004352,0.00541583747949896,3.015
"715",547973,"Aroldis Chapman",2015,1276,0.18652,0.09122,0.080702872966379,662,0.31873,0.24709,0.0456863699900939,578,0.65917,0.6731,-0.0240552077092225,0.150444450665695,2.685
"716",547973,"Aroldis Chapman",2016,986,0.1856,0.09119,0.0816824816095485,385,0.32468,0.253,0.0490420610279117,552,0.70833,0.689,0.00958903295172887,0.121135509685731,2.68
"717",547973,"Aroldis Chapman",2019,997,0.13942,0.10148,0.0303216952347519,400,0.31,0.27019,0.0362775217694421,513,0.62963,0.65848,-0.0338586513446597,0.100457868348854,2.884
"718",548337,"Logan Verrett",2016,1587,0.08507,0.10903,-0.0232939593731284,446,0.33408,0.29972,0.0200744927388055,779,0.65083,0.64072,0.00488053829649198,-0.00810000493081489,3.084
"719",548357,"Christian Bergman",2015,1139,0.07024,0.10998,-0.0353985887372509,355,0.32676,0.3109,-0.000445568862690815,606,0.68812,0.6693,0.0070697796500206,-0.0429139372499623,3.087
"720",548389,"Ross Stripling",2016,1554,0.08108,0.11659,-0.0331421799969242,485,0.26392,0.27655,-0.0164082919565855,764,0.64136,0.62597,0.0103318074607594,-0.0598822794142691,3.099
"721",548389,"Ross Stripling",2017,1194,0.11558,0.129,-0.0111361770803599,353,0.31445,0.30933,0.0179170603646704,562,0.66726,0.61402,0.0325100885621546,-0.025729205277844,3.347
"722",548389,"Ross Stripling",2018,1989,0.11564,0.122,-0.012514261273929,624,0.29808,0.30571,0.00715998522159937,988,0.65283,0.6359,-0.00490491696143663,-0.000449359090893041,3.235
"723",548389,"Ross Stripling",2019,1538,0.10273,0.13239,-0.0284543021796771,446,0.30269,0.31587,0.0145792034547152,773,0.62225,0.63831,-0.0151942336575104,0.00131913493254857,3.365
"724",553878,"Felipe Vazquez",2016,1295,0.1444,0.09761,0.0402626675346991,463,0.28942,0.26786,0.0131046917868946,659,0.64795,0.66757,-0.0188337927787514,0.072201152100345,2.825
"725",553878,"Felipe Vazquez",2017,1179,0.15352,0.10454,0.0392420062701056,430,0.30233,0.31589,-0.00757708191757106,649,0.68259,0.70073,-0.027983331011265,0.0596482553637995,3.005
"726",553878,"Felipe Vazquez",2018,1258,0.14467,0.10094,0.0342776382593217,419,0.2864,0.30514,-0.0113782652313283,695,0.70504,0.69659,-0.00504805401596459,0.027947427043958,2.94
"727",553878,"Felipe Vazquez",2019,981,0.14067,0.09597,0.0347931851483178,342,0.24269,0.26738,-0.00257401902539579,565,0.68496,0.69549,-0.0165091880744487,0.0487283541973706,2.765
"728",554234,"Williams Perez",2015,1820,0.06154,0.088,-0.026708223669842,669,0.27354,0.26541,-0.00100199990765249,837,0.64038,0.66432,-0.0203487501362392,-0.00736147344125523,2.73
"729",554340,"Yimi Garcia",2019,1050,0.11524,0.11586,0.0000872625797728905,357,0.27451,0.31129,-0.00777301334236134,501,0.68663,0.66386,0.00855818425979159,-0.01624393502238,3.153
"730",554430,"Zack Wheeler",2017,1560,0.09103,0.10632,-0.0158453698996576,423,0.2695,0.31615,-0.0210781727897007,807,0.6741,0.66397,0.00652592406197695,-0.0434494667513353,3.079
"731",554430,"Zack Wheeler",2018,2881,0.10795,0.11332,-0.00792110422969763,846,0.35579,0.33801,0.0267939878371578,1436,0.67201,0.66845,-0.00193028267952563,0.0208031662869858,3.213
"732",554430,"Zack Wheeler",2019,3262,0.10362,0.10998,-0.00915208942268326,951,0.36488,0.34035,0.044634705140563,1687,0.68702,0.66947,0.0111291210031245,0.0243534947147552,3.188
"733",570240,"Felix Pena",2018,1498,0.10881,0.10295,0.00419854622056412,507,0.32347,0.30184,0.0292022099925168,702,0.62108,0.638,-0.0163864474980147,0.0497872037110956,3.037
"734",570240,"Felix Pena",2019,1522,0.12746,0.11492,0.012798243470738,413,0.27361,0.28858,0.0147465222423609,714,0.61905,0.64295,-0.0217585254173629,0.0493032911304617,3.098
"735",570632,"Jose Urena",2016,1427,0.08619,0.09021,-0.00273214330186188,661,0.36309,0.27364,0.0681483584813258,570,0.62281,0.63786,-0.0125339466563289,0.0779501618357928,2.82
"736",570632,"Jose Urena",2017,2744,0.08236,0.10103,-0.022563868178946,1049,0.29171,0.2944,0.00205633766885491,1205,0.68714,0.6563,0.0149126189547875,-0.0354201494648786,2.966
"737",570632,"Jose Urena",2018,2771,0.08914,0.1031,-0.0196079882159515,1055,0.3128,0.2963,0.0255906703353462,1257,0.70167,0.65729,0.0238647525036058,-0.0178820703842111,2.99
"738",570632,"Jose Urena",2019,1380,0.0971,0.09489,-0.0035944626435027,584,0.375,0.29396,0.0896802098066491,575,0.68174,0.64733,0.0151125159752162,0.0709732311879302,2.92
"739",570649,"Yordano Ventura",2015,2594,0.10447,0.10129,0.00431373170934649,805,0.29689,0.28043,0.00404758223574674,1269,0.63121,0.65102,-0.022544425549426,0.0309057394945192,2.928
"740",570649,"Yordano Ventura",2016,3047,0.09255,0.09955,-0.00463151917513874,948,0.26266,0.26146,-0.00159490437508647,1485,0.63232,0.64585,-0.0110178243324922,0.00479140078226703,2.855
"741",570663,"Hansel Robles",2016,1382,0.11071,0.0948,0.0116131616466523,487,0.29363,0.25926,0.0213313858738684,680,0.70294,0.66947,0.0209269120962252,0.0120176354242956,2.766
"742",570663,"Hansel Robles",2019,1277,0.12138,0.11335,0.00764364594166651,361,0.3241,0.3602,-0.00115977177499829,665,0.70977,0.68856,0.0150755294235062,-0.00859165525683795,3.259
"743",570666,"Luis Cessa",2016,1051,0.10752,0.12184,-0.0141502168826955,320,0.25938,0.29108,-0.0350762191053726,510,0.64118,0.63787,0.00192351317410588,-0.0511499491621739,3.18
"744",570666,"Luis Cessa",2019,1385,0.12996,0.12906,-0.00085385976914596,390,0.28718,0.31327,-0.00658646750819196,606,0.66172,0.62892,0.0152653029662479,-0.0227056302435859,3.339
"745",571476,"Chris Beck",2017,1162,0.07487,0.1003,-0.0253866018934238,372,0.25,0.28717,-0.0187007392281046,571,0.69527,0.65515,0.0271224698914606,-0.0712098110129891,2.936
"746",571510,"Matthew Boyd",2015,972,0.0823,0.09612,-0.00620914862125256,361,0.25485,0.26165,-0.0263764265566791,505,0.63168,0.65014,-0.00919875992144351,-0.0233868152564881,2.816
"747",571510,"Matthew Boyd",2016,1683,0.09507,0.10489,-0.0065146018607667,651,0.30876,0.31861,-0.00652906736893337,866,0.6836,0.67243,0.0111226282532064,-0.0241662974829064,3.061
"748",571510,"Matthew Boyd",2017,2339,0.10133,0.11318,-0.0122343483348029,867,0.29296,0.29503,-0.00357819884847235,1194,0.68342,0.65643,0.0155532191686912,-0.0313657663519664,3.083
"749",571510,"Matthew Boyd",2018,2837,0.10046,0.10861,-0.0090065420003294,1097,0.26345,0.27787,-0.0103797960333808,1411,0.67045,0.65122,0.00137533520591694,-0.0207616732396271,2.989
"750",571510,"Matthew Boyd",2019,3053,0.14052,0.12189,0.0136399495941368,1135,0.3163,0.31706,0.0117512844786324,1526,0.68611,0.66706,0.005960412903404,0.0194308211693652,3.225
"751",571527,"David Buchanan",2015,1270,0.07323,0.09394,-0.0118108934781019,404,0.29208,0.29324,-0.0109372038526229,623,0.67576,0.6546,0.0195022381387835,-0.0422503354695083,2.897
"752",571561,"Tony Cingrani",2016,1149,0.08877,0.08226,0.00576916888452255,439,0.24146,0.2604,-0.0259298698260067,592,0.65878,0.6669,-0.00903219735455645,-0.0111285035869277,2.655
"753",571578,"Patrick Corbin",2015,1329,0.11362,0.1056,0.00476396080298458,516,0.37016,0.30231,0.0384863899848858,636,0.66509,0.63247,0.0176867918523332,0.0255635589355372,3.073
"754",571578,"Patrick Corbin",2016,2535,0.09586,0.10949,-0.0149905406954034,1011,0.30366,0.30026,-0.0082891411598916,1094,0.64625,0.63488,0.002947216064178,-0.026226897919473,3.099
"755",571578,"Patrick Corbin",2017,3031,0.1125,0.11901,-0.0111484099991194,1115,0.31839,0.30825,0.0066440893117763,1418,0.66784,0.64411,0.0125214755909333,-0.0170257962782764,3.203
"756",571578,"Patrick Corbin",2018,3128,0.15729,0.12326,0.0275143335790358,1280,0.36797,0.30336,0.0676987449176057,1287,0.64802,0.61735,0.0171680435358085,0.078045034960833,3.267
"757",571578,"Patrick Corbin",2019,3264,0.14461,0.11673,0.0191332183386725,1393,0.34171,0.30858,0.0331413192819964,1378,0.64949,0.62397,0.00590210240668354,0.0463724352139853,3.213
"758",571656,"Buck Farmer",2018,1291,0.10844,0.11734,-0.0061289482110096,467,0.27409,0.32498,-0.022339287572184,596,0.64933,0.66157,-0.0119648183496846,-0.016503417433509,3.217
"759",571656,"Buck Farmer",2019,1136,0.12676,0.12626,0.000596337888115655,365,0.29589,0.35046,-0.0203150290458115,515,0.67767,0.67581,-0.00496791532741688,-0.014750775830279,3.368
"760",571666,"Mike Fiers",2015,3151,0.09775,0.10023,0.000380934800071548,1190,0.33529,0.28761,0.0328955217377298,1505,0.6711,0.6796,-0.0158182359810839,0.0490946925188853,2.899
"761",571666,"Mike Fiers",2016,2771,0.08842,0.11141,-0.0182050809702531,866,0.29446,0.2761,0.0109632819514577,1397,0.64281,0.66542,-0.0179878755185999,0.0107460764998044,2.988
"762",571666,"Mike Fiers",2017,2508,0.09131,0.10877,-0.0191096523872223,840,0.32381,0.3101,0.0157908343292694,1247,0.64074,0.66097,-0.0294558581239893,0.0261370400660365,3.086
"763",571666,"Mike Fiers",2018,2667,0.08661,0.11354,-0.0247948454781649,874,0.32609,0.31466,0.028378720465875,1365,0.64615,0.65234,-0.0142632918533697,0.0178471668410798,3.16
"764",571666,"Mike Fiers",2019,2686,0.07818,0.11079,-0.0276454150776723,835,0.3006,0.30952,0.015124655624944,1393,0.66116,0.66348,0.00175123596232845,-0.0142719954150568,3.099
"765",571704,"Ken Giles",2015,1253,0.15004,0.107,0.0405565846048885,417,0.26139,0.2567,-0.0117453235504136,629,0.69316,0.66172,0.0174094072620903,0.0114018537923845,2.885
"766",571704,"Ken Giles",2016,1120,0.2,0.12601,0.0661917751454563,300,0.31667,0.28283,0.019665535726776,511,0.66732,0.64905,0.00697181386449538,0.0788854970077369,3.175
"767",571710,"Mychal Givens",2016,1317,0.14806,0.10117,0.0429707373666691,397,0.29219,0.29176,-0.00476568609193875,679,0.68778,0.67812,0.0114243542875086,0.0267806969872217,2.925
"768",571710,"Mychal Givens",2017,1347,0.11656,0.09581,0.0175251137449777,418,0.25359,0.2991,-0.0242039896036762,690,0.7029,0.69644,-0.00169033562025753,-0.004988540238441,2.871
"769",571710,"Mychal Givens",2018,1318,0.11305,0.0939,0.0135926555107899,398,0.28141,0.30336,-0.0109264584783571,710,0.69718,0.70002,-0.0143337075214562,0.016999904553889,2.862
"770",571710,"Mychal Givens",2019,1136,0.15933,0.105,0.0436896778436433,358,0.2933,0.34605,-0.0227275836504728,564,0.7234,0.70093,0.0122342844087399,0.00872780978443063,3.112
"771",571735,"David Hale",2015,1336,0.10629,0.10801,-0.00417602678480108,426,0.34272,0.27408,0.0476692767398996,634,0.68297,0.66778,0.00598455621380315,0.0375086937412954,2.945
"772",571760,"Andrew Heaney",2015,1729,0.08213,0.10866,-0.0235968379549289,670,0.24925,0.30557,-0.0670511572491724,830,0.65422,0.66031,-0.0111018925999519,-0.0795461026041495,3.07
"773",571760,"Andrew Heaney",2018,2784,0.11889,0.11479,0.00247303904461846,998,0.30461,0.32439,-0.0153527420532283,1385,0.66859,0.66259,-0.00437777598793069,-0.00850192702067911,3.19
"774",571760,"Andrew Heaney",2019,1755,0.13903,0.12568,0.0123701416411184,718,0.27437,0.35096,-0.0398008587188204,886,0.67156,0.69028,-0.0130049790815811,-0.014425737996121,3.342
"775",571800,"Drew Hutchison",2015,2624,0.09642,0.11025,-0.00939735941023843,876,0.36187,0.30297,0.0398802959740459,1270,0.66063,0.65267,0.00738931714756445,0.023093619416243,3.088
"776",571863,"Matt Koch",2018,1315,0.06616,0.09935,-0.0311237479820586,373,0.27078,0.3487,-0.0392595935909114,664,0.67169,0.65419,0.0121251178727568,-0.0825084594457269,3.139
"777",571882,"Derek Law",2019,1192,0.11493,0.1238,-0.00836794885864142,340,0.21471,0.28597,-0.0327366883023293,527,0.62808,0.64978,-0.0182799852699381,-0.0228246518910327,3.163
"778",571901,"Aaron Loup",2017,1058,0.09074,0.0806,0.00593627166636522,346,0.25434,0.25266,0.00856645969507482,512,0.60938,0.64734,-0.0424599538000455,0.0569626851614856,2.642
"779",571927,"Steven Matz",2016,2149,0.09819,0.10005,-0.00262818704438822,853,0.25557,0.28414,-0.0373587626463489,1190,0.62269,0.66066,-0.0320308869296314,-0.00795606276110573,2.915
"780",571927,"Steven Matz",2017,1087,0.07176,0.10493,-0.0349423130248256,477,0.21384,0.27587,-0.0429394876987286,556,0.63489,0.67599,-0.0349063309255171,-0.0429754697980372,2.909
"781",571927,"Steven Matz",2018,2725,0.09174,0.10439,-0.0175437086836181,1147,0.19268,0.28644,-0.0767329996495802,1483,0.61699,0.68116,-0.0669131469377397,-0.0273635613954586,2.932
"782",571927,"Steven Matz",2019,2557,0.09542,0.10309,-0.011010457509331,1098,0.23406,0.27494,-0.02609650219085,1300,0.65769,0.66763,-0.0209061972411062,-0.0162007624590747,2.901
"783",571945,"Miles Mikolas",2018,3004,0.09687,0.11157,-0.0173078351661199,808,0.34653,0.32388,0.0304156022211618,1591,0.68448,0.64868,0.0177913711048917,-0.00468360404984976,3.179
"784",571945,"Miles Mikolas",2019,2709,0.09635,0.11539,-0.0220304192141664,711,0.34459,0.31891,0.0387949400949121,1353,0.65041,0.64197,-0.0104544097463992,0.0272189306271448,3.208
"785",571946,"Shelby Miller",2015,3245,0.09307,0.08701,0.00507863641657976,1112,0.32194,0.28395,0.0190885610067727,1713,0.67484,0.66991,-0.00188004117733991,0.0260472386006924,2.776
"786",571946,"Shelby Miller",2016,1708,0.07026,0.08859,-0.0168148601136262,582,0.29381,0.29079,-0.0105810549260715,853,0.6694,0.66639,-0.00182069048746057,-0.0255752245522372,2.82
"787",571951,"Bryan Mitchell",2018,1308,0.06193,0.08865,-0.028438139978866,413,0.24697,0.27239,-0.00113977968483849,634,0.67823,0.65023,0.00669036384618036,-0.0362682835098849,2.782
"788",572020,"James Paxton",2015,1110,0.07207,0.08915,-0.00903683502919745,481,0.19958,0.25276,-0.0551070878838005,528,0.61932,0.63491,-0.00862443980223347,-0.0555194831107644,2.743
"789",572020,"James Paxton",2016,1912,0.11663,0.09007,0.0236530030081767,688,0.30378,0.28791,0.00537477178922969,1033,0.66796,0.64657,0.019797058829729,0.00923071596767734,2.854
"790",572020,"James Paxton",2017,2121,0.12777,0.09796,0.0285402380011769,818,0.27628,0.28805,-0.0102602656473013,1126,0.66785,0.6681,-0.00959486671272601,0.0278748390666016,2.897
"791",572020,"James Paxton",2018,2668,0.14243,0.10011,0.0394095526674995,1017,0.31465,0.29601,0.018694216186193,1451,0.69676,0.66945,0.0114652979250222,0.0466384709286702,2.942
"792",572020,"James Paxton",2019,2757,0.14291,0.10259,0.0343708211079893,1209,0.30025,0.30571,0.00283739024653813,1340,0.70672,0.67518,0.0133150550784817,0.0238931562760457,2.99
"793",572070,"Garrett Richards",2015,3356,0.11174,0.1045,0.00792593800518368,1014,0.27515,0.27368,-0.0125248813411529,1651,0.62144,0.63165,-0.0124466712087359,0.0078477278727667,2.965
"794",572070,"Garrett Richards",2018,1297,0.11565,0.11025,0.00882054240314999,366,0.21585,0.27128,-0.0257251942096488,644,0.62422,0.63767,-0.014045341187264,-0.00285931061923483,3.003
"795",572096,"Trevor Rosenthal",2015,1304,0.12117,0.09592,0.0223926588583302,441,0.27211,0.28117,-0.0194624497333712,657,0.76408,0.6957,0.0415423991171264,-0.0386121899921673,2.812
"796",572140,"Tyler Skaggs",2017,1341,0.08277,0.10435,-0.0206538825320455,581,0.27367,0.28995,-0.0117796114954909,667,0.58621,0.63294,-0.0500730941975289,0.0176396001699925,3.018
"797",572140,"Tyler Skaggs",2018,2140,0.10794,0.11183,-0.00347049428858392,824,0.29369,0.30833,-0.0121740482251444,1035,0.65507,0.66595,-0.0193649494599758,0.00372040694624748,3.101
"798",572140,"Tyler Skaggs",2019,1302,0.08833,0.11779,-0.0334538081893427,518,0.25097,0.31624,-0.0470684840929865,633,0.66983,0.6727,-0.00627403901477667,-0.0742482532675525,3.175
"799",572143,"Burch Smith",2018,1486,0.10229,0.10236,-0.00160327396949772,537,0.2514,0.31219,-0.0396228962478101,726,0.67218,0.67826,-0.0117657678666043,-0.0294604023507035,3.006
"800",572193,"Ryan Tepera",2017,1334,0.13043,0.07093,0.0496231445263187,379,0.31398,0.27686,0.029514075794062,586,0.71502,0.65794,0.0308129045936576,0.0483243157267232,2.617
"801",572362,"Robbie Erlin",2018,1595,0.09342,0.10506,-0.0166187714399178,554,0.27978,0.30173,-0.0105797063301613,825,0.66182,0.64914,0.000508258679962505,-0.0277067364500416,3.04
"802",572750,"Eddie Butler",2015,1348,0.06825,0.09694,-0.029325311371464,486,0.26132,0.26832,-0.0161009243029065,627,0.67305,0.63313,0.0198918969032133,-0.0653181325775837,2.873
"803",572750,"Eddie Butler",2016,1079,0.076,0.10488,-0.0256338389026474,345,0.32754,0.29417,0.0290846917440085,509,0.64637,0.62035,0.0171333163599208,-0.0136824635185598,3.056
"804",572888,"Shane Greene",2015,1370,0.0708,0.10388,-0.0263289434884798,435,0.27356,0.26518,-0.00261246119859732,674,0.64392,0.64136,0.00213836713250224,-0.0310797718195794,2.916
"805",572888,"Shane Greene",2018,1103,0.08069,0.08894,-0.00816059443711381,312,0.26282,0.30099,-0.00576161676173062,574,0.61498,0.65311,-0.0411772958519463,0.0272550846531019,2.878
"806",572971,"Dallas Keuchel",2015,3568,0.10314,0.09704,0.0115229483304722,1221,0.33088,0.29154,0.0202902728753398,1446,0.61342,0.61229,0.00540842574886792,0.026404795456944,2.985
"807",572971,"Dallas Keuchel",2016,2651,0.09581,0.09852,-0.00103242237160862,1004,0.31175,0.28314,0.0181700020025314,1196,0.60535,0.60865,-0.00142639956625111,0.0185639791971739,2.976
"808",572971,"Dallas Keuchel",2017,2090,0.10813,0.0966,0.00625912213028806,630,0.31746,0.28972,0.0264450535039816,847,0.66588,0.58415,0.0532612647158267,-0.0205570890815571,3.018
